,Key,Airport,AP_NAME,ALIAS,Facility Type,FAA REGION,COUNTY,CITY,STATE,AP Type,Latitude,Longitude,Boundary Data Available,Year,Departure Cancellations,Arrival Cancellations,Departure Diversions,Arrival Diversions,departures for metric computation,arrivals for metric computation,percent on-time gate departures,percent on-time airport departures,percent on-time gate arrivals,average_gate_departure_delay,average_taxi_out_time,average taxi out delay,average airport departure delay,average airborne delay,average taxi in delay,average block delay,average gate arrival delay
482,1556.0,BWI,BALTIMORE/WASHINGTON INTL THURGOOD MARSHAL,Baltimore Washington Int'l Airport,Airport,AEA,ANNE ARUNDEL,BALTIMORE,MD,Federalized/Commercial,39.175361,-76.668333,Yes,2006,1127.0,1057.0,165.0,172.0,131521.0,131308.0,0.7608,0.7255,0.7703,13.35,11.98,3.17,15.8,4.14,0.92,2.69,13.13
483,1556.0,BWI,BALTIMORE/WASHINGTON INTL THURGOOD MARSHAL,Baltimore Washington Int'l Airport,Airport,AEA,ANNE ARUNDEL,BALTIMORE,MD,Federalized/Commercial,39.175361,-76.668333,Yes,2007,1759.0,1614.0,154.0,162.0,130735.0,130812.0,0.748,0.702,0.7493,14.67,12.5,3.59,17.67,3.83,1.41,3.21,14.58
484,1556.0,BWI,BALTIMORE/WASHINGTON INTL THURGOOD MARSHAL,Baltimore Washington Int'l Airport,Airport,AEA,ANNE ARUNDEL,BALTIMORE,MD,Federalized/Commercial,39.175361,-76.668333,Yes,2008,1002.0,964.0,206.0,128.0,123340.0,123587.0,0.7833,0.7467,0.7824,13.24,12.0,2.97,15.53,3.37,1.22,2.88,13.23
485,1556.0,BWI,BALTIMORE/WASHINGTON INTL THURGOOD MARSHAL,Baltimore Washington Int'l Airport,Airport,AEA,ANNE ARUNDEL,BALTIMORE,MD,Federalized/Commercial,39.175361,-76.668333,Yes,2009,1042.0,970.0,206.0,172.0,121056.0,120992.0,0.7886,0.7335,0.8134,12.09,12.82,3.82,15.24,3.06,1.43,2.69,10.74
486,1556.0,BWI,BALTIMORE/WASHINGTON INTL THURGOOD MARSHAL,Baltimore Washington Int'l Airport,Airport,AEA,ANNE ARUNDEL,BALTIMORE,MD,Federalized/Commercial,39.175361,-76.668333,Yes,2010,2282.0,2180.0,203.0,229.0,124683.0,124272.0,0.7613,0.7112,0.7952,13.1,12.52,3.39,15.8,3.1,1.66,2.83,11.51
487,1556.0,BWI,BALTIMORE/WASHINGTON INTL THURGOOD MARSHAL,Baltimore Washington Int'l Airport,Airport,AEA,ANNE ARUNDEL,BALTIMORE,MD,Federalized/Commercial,39.175361,-76.668333,Yes,2011,1567.0,1418.0,177.0,310.0,127281.0,126806.0,0.773,0.7239,0.8038,13.55,12.53,3.35,16.31,2.75,1.54,2.77,11.92
488,1556.0,BWI,BALTIMORE/WASHINGTON INTL THURGOOD MARSHAL,Baltimore Washington Int'l Airport,Airport,AEA,ANNE ARUNDEL,BALTIMORE,MD,Federalized/Commercial,39.175361,-76.668333,Yes,2012,1511.0,1400.0,151.0,296.0,124035.0,123690.0,0.7756,0.7216,0.8055,13.02,12.65,3.46,15.78,2.55,1.69,2.83,11.56
489,1556.0,BWI,BALTIMORE/WASHINGTON INTL THURGOOD MARSHAL,Baltimore Washington Int'l Airport,Airport,AEA,ANNE ARUNDEL,BALTIMORE,MD,Federalized/Commercial,39.175361,-76.668333,Yes,2013,954.0,878.0,145.0,208.0,118012.0,117135.0,0.7305,0.6674,0.7756,15.23,13.1,3.92,18.53,2.28,2.05,2.84,12.83
490,1556.0,BWI,BALTIMORE/WASHINGTON INTL THURGOOD MARSHAL,Baltimore Washington Int'l Airport,Airport,AEA,ANNE ARUNDEL,BALTIMORE,MD,Federalized/Commercial,39.175361,-76.668333,Yes,2014,1588.0,1549.0,213.0,181.0,110589.0,110243.0,0.7159,0.6517,0.7672,16.1,13.34,3.97,19.4,3.27,1.74,2.75,13.73
491,1892.0,MCI,KANSAS CITY INTL,Kansas City Int'l Airport,Airport,ACE,PLATTE,KANSAS CITY,MO,Federalized/Commercial,39.297605,-94.713906,Yes,2004,670.0,576.0,121.0,98.0,79314.0,79750.0,0.8214,0.7974,0.775,10.05,11.1,2.74,11.96,3.05,0.84,3.13,12.41
492,1892.0,MCI,KANSAS CITY INTL,Kansas City Int'l Airport,Airport,ACE,PLATTE,KANSAS CITY,MO,Federalized/Commercial,39.297605,-94.713906,Yes,2005,688.0,602.0,100.0,137.0,78603.0,79179.0,0.8126,0.7882,0.7634,10.72,11.06,2.65,12.64,2.82,0.99,2.91,13.16
493,1892.0,MCI,KANSAS CITY INTL,Kansas City Int'l Airport,Airport,ACE,PLATTE,KANSAS CITY,MO,Federalized/Commercial,39.297605,-94.713906,Yes,2006,544.0,474.0,122.0,70.0,80635.0,81982.0,0.7984,0.7765,0.7451,11.99,10.99,2.34,13.53,2.72,0.98,3.43,14.09
494,1892.0,MCI,KANSAS CITY INTL,Kansas City Int'l Airport,Airport,ACE,PLATTE,KANSAS CITY,MO,Federalized/Commercial,39.297605,-94.713906,Yes,2007,1147.0,1006.0,162.0,151.0,92612.0,92916.0,0.7823,0.7447,0.7376,13.22,11.97,3.08,15.54,2.97,1.31,3.85,15.03
495,1892.0,MCI,KANSAS CITY INTL,Kansas City Int'l Airport,Airport,ACE,PLATTE,KANSAS CITY,MO,Federalized/Commercial,39.297605,-94.713906,Yes,2008,841.0,768.0,158.0,122.0,83948.0,84279.0,0.7933,0.7669,0.7476,12.93,11.57,2.44,14.56,2.69,1.04,3.62,14.31
496,1892.0,MCI,KANSAS CITY INTL,Kansas City Int'l Airport,Airport,ACE,PLATTE,KANSAS CITY,MO,Federalized/Commercial,39.297605,-94.713906,Yes,2009,538.0,453.0,102.0,133.0,71385.0,71498.0,0.8298,0.7994,0.793,10.61,11.89,2.8,12.56,2.76,1.19,2.98,11.54
497,1892.0,MCI,KANSAS CITY INTL,Kansas City Int'l Airport,Airport,ACE,PLATTE,KANSAS CITY,MO,Federalized/Commercial,39.297605,-94.713906,Yes,2010,654.0,605.0,133.0,186.0,68953.0,69136.0,0.8147,0.7874,0.7975,11.24,11.46,2.42,12.81,2.76,1.06,2.56,11.46
498,1892.0,MCI,KANSAS CITY INTL,Kansas City Int'l Airport,Airport,ACE,PLATTE,KANSAS CITY,MO,Federalized/Commercial,39.297605,-94.713906,Yes,2011,818.0,755.0,120.0,139.0,68122.0,68087.0,0.7992,0.7767,0.7844,12.58,11.28,2.21,13.89,2.56,0.96,2.6,12.63
499,1892.0,MCI,KANSAS CITY INTL,Kansas City Int'l Airport,Airport,ACE,PLATTE,KANSAS CITY,MO,Federalized/Commercial,39.297605,-94.713906,Yes,2012,497.0,434.0,83.0,103.0,64377.0,64185.0,0.8309,0.8145,0.8101,10.81,10.89,1.89,11.82,1.78,0.89,1.91,11.22
500,1892.0,MCI,KANSAS CITY INTL,Kansas City Int'l Airport,Airport,ACE,PLATTE,KANSAS CITY,MO,Federalized/Commercial,39.297605,-94.713906,Yes,2013,871.0,771.0,103.0,83.0,62289.0,62112.0,0.795,0.7622,0.7621,12.69,11.61,2.84,14.59,1.79,1.07,2.59,14.05
501,1892.0,MCI,KANSAS CITY INTL,Kansas City Int'l Airport,Airport,ACE,PLATTE,KANSAS CITY,MO,Federalized/Commercial,39.297605,-94.713906,Yes,2014,824.0,799.0,129.0,83.0,61417.0,61249.0,0.7732,0.7443,0.7472,14.14,11.26,2.36,15.73,2.17,1.04,2.72,15.21
502,1266.0,IND,INDIANAPOLIS INTL,Indianapolis Int'l Airport,Airport,AGL,MARION,INDIANAPOLIS,IN,Federalized/Commercial,39.717299,-86.294661,Yes,2004,509.0,480.0,63.0,26.0,86320.0,86866.0,0.7792,0.7424,0.7445,12.28,12.98,3.18,14.49,2.97,1.35,4.43,13.98
503,1266.0,IND,INDIANAPOLIS INTL,Indianapolis Int'l Airport,Airport,AGL,MARION,INDIANAPOLIS,IN,Federalized/Commercial,39.717299,-86.294661,Yes,2005,608.0,572.0,103.0,49.0,92901.0,93187.0,0.7605,0.7179,0.737,13.27,13.21,3.57,15.64,3.12,1.74,5.02,14.75
504,1266.0,IND,INDIANAPOLIS INTL,Indianapolis Int'l Airport,Airport,AGL,MARION,INDIANAPOLIS,IN,Federalized/Commercial,39.717299,-86.294661,Yes,2006,387.0,359.0,125.0,53.0,87866.0,87860.0,0.7781,0.7396,0.7379,12.62,13.39,3.18,14.74,2.95,1.64,4.71,14.4
505,1266.0,IND,INDIANAPOLIS INTL,Indianapolis Int'l Airport,Airport,AGL,MARION,INDIANAPOLIS,IN,Federalized/Commercial,39.717299,-86.294661,Yes,2007,991.0,945.0,131.0,54.0,85550.0,85626.0,0.7714,0.7229,0.708,13.65,14.19,3.69,16.55,3.27,2.34,5.08,16.83
506,1266.0,IND,INDIANAPOLIS INTL,Indianapolis Int'l Airport,Airport,AGL,MARION,INDIANAPOLIS,IN,Federalized/Commercial,39.717299,-86.294661,Yes,2008,749.0,708.0,102.0,69.0,84243.0,84597.0,0.7975,0.7502,0.7633,12.14,14.14,3.49,14.85,3.19,1.33,3.95,13.51
507,1266.0,IND,INDIANAPOLIS INTL,Indianapolis Int'l Airport,Airport,AGL,MARION,INDIANAPOLIS,IN,Federalized/Commercial,39.717299,-86.294661,Yes,2009,520.0,490.0,97.0,70.0,74138.0,74235.0,0.8193,0.7832,0.8183,10.92,13.12,2.67,12.95,2.92,0.46,2.99,10.27
508,1266.0,IND,INDIANAPOLIS INTL,Indianapolis Int'l Airport,Airport,AGL,MARION,INDIANAPOLIS,IN,Federalized/Commercial,39.717299,-86.294661,Yes,2010,622.0,560.0,103.0,60.0,71636.0,71856.0,0.7958,0.7501,0.7974,11.77,13.16,3.05,14.12,2.85,0.46,3.0,11.43
509,1266.0,IND,INDIANAPOLIS INTL,Indianapolis Int'l Airport,Airport,AGL,MARION,INDIANAPOLIS,IN,Federalized/Commercial,39.717299,-86.294661,Yes,2011,598.0,524.0,64.0,68.0,68885.0,68918.0,0.7856,0.7603,0.784,12.53,12.19,2.02,13.93,2.63,0.78,2.89,12.35
510,1266.0,IND,INDIANAPOLIS INTL,Indianapolis Int'l Airport,Airport,AGL,MARION,INDIANAPOLIS,IN,Federalized/Commercial,39.717299,-86.294661,Yes,2012,296.0,251.0,63.0,48.0,68311.0,68266.0,0.8098,0.7831,0.8027,11.2,12.05,1.86,12.52,2.16,0.81,2.46,10.92
511,1266.0,IND,INDIANAPOLIS INTL,Indianapolis Int'l Airport,Airport,AGL,MARION,INDIANAPOLIS,IN,Federalized/Commercial,39.717299,-86.294661,Yes,2013,434.0,376.0,82.0,49.0,67136.0,66993.0,0.7664,0.7252,0.7706,13.89,12.77,2.78,16.18,2.04,1.02,2.84,13.29
512,1266.0,IND,INDIANAPOLIS INTL,Indianapolis Int'l Airport,Airport,AGL,MARION,INDIANAPOLIS,IN,Federalized/Commercial,39.717299,-86.294661,Yes,2014,786.0,680.0,66.0,68.0,66542.0,66383.0,0.7231,0.6907,0.7524,15.78,12.8,2.5,17.63,2.06,1.18,3.07,14.49
513,706.0,DEN,DENVER INTL,Denver Int'l Airport,Airport,ANM,DENVER,DENVER,CO,Federalized/Commercial,39.861667,-104.673167,Yes,2004,1379.0,1503.0,254.0,232.0,278131.0,273449.0,0.8134,0.7687,0.8259,10.26,13.91,3.26,12.59,3.73,1.33,3.43,9.74
514,706.0,DEN,DENVER INTL,Denver Int'l Airport,Airport,ANM,DENVER,DENVER,CO,Federalized/Commercial,39.861667,-104.673167,Yes,2005,1975.0,2152.0,338.0,262.0,279946.0,275578.0,0.804,0.7617,0.8216,11.25,13.91,3.29,13.7,3.93,1.98,3.29,10.27
515,706.0,DEN,DENVER INTL,Denver Int'l Airport,Airport,ANM,DENVER,DENVER,CO,Federalized/Commercial,39.861667,-104.673167,Yes,2006,4413.0,4621.0,425.0,278.0,297895.0,294284.0,0.784,0.732,0.7907,12.8,14.51,3.92,15.81,3.64,2.15,4.07,12.04
516,706.0,DEN,DENVER INTL,Denver Int'l Airport,Airport,ANM,DENVER,DENVER,CO,Federalized/Commercial,39.861667,-104.673167,Yes,2007,3805.0,4134.0,456.0,282.0,306308.0,305681.0,0.7614,0.6819,0.7544,14.11,15.94,5.46,18.54,4.48,2.44,4.64,14.34
517,706.0,DEN,DENVER INTL,Denver Int'l Airport,Airport,ANM,DENVER,DENVER,CO,Federalized/Commercial,39.861667,-104.673167,Yes,2008,2725.0,2984.0,527.0,384.0,309021.0,308882.0,0.7753,0.7023,0.7658,12.84,15.65,4.6,16.56,4.79,2.22,4.3,13.29
518,706.0,DEN,DENVER INTL,Denver Int'l Airport,Airport,ANM,DENVER,DENVER,CO,Federalized/Commercial,39.861667,-104.673167,Yes,2009,2779.0,2978.0,522.0,564.0,302078.0,301936.0,0.7815,0.7174,0.7976,12.54,15.54,4.43,16.1,4.87,2.05,3.91,11.54
519,706.0,DEN,DENVER INTL,Denver Int'l Airport,Airport,ANM,DENVER,DENVER,CO,Federalized/Commercial,39.861667,-104.673167,Yes,2010,2457.0,2730.0,572.0,686.0,313514.0,313279.0,0.7968,0.7447,0.8219,11.42,14.34,3.47,14.14,4.23,2.06,2.99,10.58
520,706.0,DEN,DENVER INTL,Denver Int'l Airport,Airport,ANM,DENVER,DENVER,CO,Federalized/Commercial,39.861667,-104.673167,Yes,2011,2921.0,3104.0,539.0,648.0,313976.0,313459.0,0.7833,0.7313,0.8149,12.48,14.01,3.71,15.43,3.73,2.02,3.07,10.84
521,706.0,DEN,DENVER INTL,Denver Int'l Airport,Airport,ANM,DENVER,DENVER,CO,Federalized/Commercial,39.861667,-104.673167,Yes,2012,2000.0,2228.0,495.0,314.0,304100.0,304910.0,0.7748,0.7232,0.8112,12.86,13.55,3.32,15.48,2.9,2.06,2.68,10.88
522,706.0,DEN,DENVER INTL,Denver Int'l Airport,Airport,ANM,DENVER,DENVER,CO,Federalized/Commercial,39.861667,-104.673167,Yes,2013,2694.0,2898.0,461.0,727.0,287348.0,288563.0,0.72,0.6542,0.7532,16.43,14.76,4.34,20.01,2.3,2.45,3.87,14.92
523,706.0,DEN,DENVER INTL,Denver Int'l Airport,Airport,ANM,DENVER,DENVER,CO,Federalized/Commercial,39.861667,-104.673167,Yes,2014,3140.0,3475.0,496.0,772.0,281772.0,282305.0,0.7168,0.6482,0.7582,16.64,15.0,4.36,20.28,2.86,1.98,3.84,15.16
524,2849.0,PHL,PHILADELPHIA INTL,Philadelphia Int'l Airport,Airport,AEA,PHILADELPHIA,PHILADELPHIA,PA,Federalized/Commercial,39.872249,-75.240866,Yes,2004,2853.0,2726.0,247.0,419.0,225283.0,224381.0,0.7136,0.5482,0.7296,16.68,21.38,9.79,24.85,7.58,2.44,4.96,16.39
525,2849.0,PHL,PHILADELPHIA INTL,Philadelphia Int'l Airport,Airport,AEA,PHILADELPHIA,PHILADELPHIA,PA,Federalized/Commercial,39.872249,-75.240866,Yes,2005,3268.0,3182.0,226.0,388.0,252534.0,250524.0,0.6797,0.5215,0.7159,19.11,20.8,9.67,27.5,6.22,2.57,4.37,17.98
526,2849.0,PHL,PHILADELPHIA INTL,Philadelphia Int'l Airport,Airport,AEA,PHILADELPHIA,PHILADELPHIA,PA,Federalized/Commercial,39.872249,-75.240866,Yes,2006,1934.0,1799.0,260.0,357.0,241870.0,240724.0,0.6982,0.5083,0.7007,18.18,21.56,10.81,27.53,6.66,2.25,4.7,19.02
527,2849.0,PHL,PHILADELPHIA INTL,Philadelphia Int'l Airport,Airport,AEA,PHILADELPHIA,PHILADELPHIA,PA,Federalized/Commercial,39.872249,-75.240866,Yes,2007,2493.0,2335.0,275.0,388.0,232583.0,233078.0,0.6878,0.4887,0.6839,19.64,22.09,11.2,30.2,7.65,2.31,4.94,20.61
528,2849.0,PHL,PHILADELPHIA INTL,Philadelphia Int'l Airport,Airport,AEA,PHILADELPHIA,PHILADELPHIA,PA,Federalized/Commercial,39.872249,-75.240866,Yes,2008,1969.0,1990.0,272.0,320.0,229700.0,230105.0,0.7554,0.604,0.7376,15.75,20.2,8.42,23.37,7.82,2.02,4.28,17.64
529,2849.0,PHL,PHILADELPHIA INTL,Philadelphia Int'l Airport,Airport,AEA,PHILADELPHIA,PHILADELPHIA,PA,Federalized/Commercial,39.872249,-75.240866,Yes,2009,1732.0,1679.0,228.0,284.0,220842.0,220753.0,0.767,0.5992,0.738,14.77,20.73,9.44,23.51,7.21,2.39,4.65,16.84
530,2849.0,PHL,PHILADELPHIA INTL,Philadelphia Int'l Airport,Airport,AEA,PHILADELPHIA,PHILADELPHIA,PA,Federalized/Commercial,39.872249,-75.240866,Yes,2010,2190.0,2191.0,172.0,224.0,214485.0,214971.0,0.7824,0.6507,0.77,13.4,18.95,7.49,19.97,6.41,1.96,3.5,14.13
531,2849.0,PHL,PHILADELPHIA INTL,Philadelphia Int'l Airport,Airport,AEA,PHILADELPHIA,PHILADELPHIA,PA,Federalized/Commercial,39.872249,-75.240866,Yes,2011,1988.0,1971.0,206.0,275.0,213255.0,213163.0,0.7488,0.6371,0.7279,16.17,19.41,6.56,22.03,6.36,1.78,3.72,17.82
532,2849.0,PHL,PHILADELPHIA INTL,Philadelphia Int'l Airport,Airport,AEA,PHILADELPHIA,PHILADELPHIA,PA,Federalized/Commercial,39.872249,-75.240866,Yes,2012,1041.0,1083.0,168.0,85.0,211377.0,211189.0,0.7969,0.6951,0.7705,12.28,18.5,5.6,17.15,4.72,1.67,3.07,13.95
533,2849.0,PHL,PHILADELPHIA INTL,Philadelphia Int'l Airport,Airport,AEA,PHILADELPHIA,PHILADELPHIA,PA,Federalized/Commercial,39.872249,-75.240866,Yes,2013,1083.0,1116.0,195.0,171.0,206945.0,206032.0,0.7808,0.6711,0.7347,13.74,18.78,6.56,19.25,4.4,1.55,3.82,16.72
534,2849.0,PHL,PHILADELPHIA INTL,Philadelphia Int'l Airport,Airport,AEA,PHILADELPHIA,PHILADELPHIA,PA,Federalized/Commercial,39.872249,-75.240866,Yes,2014,1393.0,1474.0,200.0,165.0,200550.0,200637.0,0.7681,0.6625,0.7404,14.27,18.74,6.13,19.66,4.87,1.81,3.39,16.32
535,2554.0,DAY,JAMES M COX DAYTON INTL,Dayton Int'l Airport,Airport,AGL,MONTGOMERY,DAYTON,OH,Federalized/Commercial,39.902251,-84.21941,Yes,2004,418.0,385.0,35.0,29.0,41845.0,41844.0,0.7263,0.6853,0.7494,14.95,13.53,3.79,17.18,1.61,0.58,2.59,14.27
536,2554.0,DAY,JAMES M COX DAYTON INTL,Dayton Int'l Airport,Airport,AGL,MONTGOMERY,DAYTON,OH,Federalized/Commercial,39.902251,-84.21941,Yes,2005,378.0,354.0,31.0,22.0,39119.0,38814.0,0.7608,0.7145,0.7529,13.27,12.83,3.66,15.58,1.52,0.96,2.64,14.24
537,2554.0,DAY,JAMES M COX DAYTON INTL,Dayton Int'l Airport,Airport,AGL,MONTGOMERY,DAYTON,OH,Federalized/Commercial,39.902251,-84.21941,Yes,2006,238.0,247.0,27.0,9.0,31367.0,31203.0,0.7851,0.7528,0.751,12.91,12.61,2.72,14.58,1.61,0.56,2.81,14.39
538,2554.0,DAY,JAMES M COX DAYTON INTL,Dayton Int'l Airport,Airport,AGL,MONTGOMERY,DAYTON,OH,Federalized/Commercial,39.902251,-84.21941,Yes,2007,446.0,403.0,50.0,20.0,29440.0,29659.0,0.794,0.7589,0.7326,13.17,12.55,2.81,14.97,2.23,1.03,3.02,16.03
539,2554.0,DAY,JAMES M COX DAYTON INTL,Dayton Int'l Airport,Airport,AGL,MONTGOMERY,DAYTON,OH,Federalized/Commercial,39.902251,-84.21941,Yes,2008,362.0,345.0,42.0,26.0,28610.0,28723.0,0.8115,0.7562,0.7574,12.64,13.06,3.66,15.41,2.52,0.99,3.08,14.42
540,2554.0,DAY,JAMES M COX DAYTON INTL,Dayton Int'l Airport,Airport,AGL,MONTGOMERY,DAYTON,OH,Federalized/Commercial,39.902251,-84.21941,Yes,2009,240.0,206.0,50.0,27.0,25257.0,25284.0,0.8304,0.7793,0.7846,11.02,12.81,3.16,13.47,1.95,0.97,2.8,12.49
541,2554.0,DAY,JAMES M COX DAYTON INTL,Dayton Int'l Airport,Airport,AGL,MONTGOMERY,DAYTON,OH,Federalized/Commercial,39.902251,-84.21941,Yes,2010,288.0,260.0,22.0,26.0,24635.0,24681.0,0.8428,0.7836,0.7888,10.34,13.47,3.56,13.12,1.66,0.66,2.92,12.57
542,2554.0,DAY,JAMES M COX DAYTON INTL,Dayton Int'l Airport,Airport,AGL,MONTGOMERY,DAYTON,OH,Federalized/Commercial,39.902251,-84.21941,Yes,2011,385.0,360.0,29.0,30.0,23861.0,23868.0,0.8266,0.7919,0.7664,11.48,12.96,2.57,13.27,1.49,0.76,3.05,14.13
543,2554.0,DAY,JAMES M COX DAYTON INTL,Dayton Int'l Airport,Airport,AGL,MONTGOMERY,DAYTON,OH,Federalized/Commercial,39.902251,-84.21941,Yes,2012,262.0,240.0,28.0,18.0,23185.0,23150.0,0.8314,0.8033,0.776,10.95,12.61,2.22,12.36,1.41,1.04,2.44,12.97
544,2554.0,DAY,JAMES M COX DAYTON INTL,Dayton Int'l Airport,Airport,AGL,MONTGOMERY,DAYTON,OH,Federalized/Commercial,39.902251,-84.21941,Yes,2013,333.0,305.0,20.0,10.0,22095.0,22366.0,0.7947,0.7419,0.7479,13.32,13.46,3.27,15.85,1.37,1.07,2.86,15.1
545,2554.0,DAY,JAMES M COX DAYTON INTL,Dayton Int'l Airport,Airport,AGL,MONTGOMERY,DAYTON,OH,Federalized/Commercial,39.902251,-84.21941,Yes,2014,428.0,404.0,27.0,13.0,20533.0,20524.0,0.7732,0.7349,0.7199,14.44,12.77,2.5,16.44,1.69,0.84,3.1,16.72
546,2850.0,PIT,PITTSBURGH INTL,Pittsburgh Int'l Airport,Airport,AEA,ALLEGHENY,PITTSBURGH,PA,Federalized/Commercial,40.491472,-80.232861,Yes,2004,1063.0,1153.0,102.0,35.0,150501.0,150689.0,0.7964,0.7653,0.8164,11.86,13.72,2.68,13.43,3.72,0.65,2.49,10.72
547,2850.0,PIT,PITTSBURGH INTL,Pittsburgh Int'l Airport,Airport,AEA,ALLEGHENY,PITTSBURGH,PA,Federalized/Commercial,40.491472,-80.232861,Yes,2005,1076.0,1155.0,78.0,43.0,117635.0,117752.0,0.7999,0.7615,0.7954,12.07,13.11,3.07,14.05,2.99,1.07,2.54,12.06
548,2850.0,PIT,PITTSBURGH INTL,Pittsburgh Int'l Airport,Airport,AEA,ALLEGHENY,PITTSBURGH,PA,Federalized/Commercial,40.491472,-80.232861,Yes,2006,847.0,784.0,116.0,39.0,104606.0,104602.0,0.809,0.7602,0.7842,11.72,13.83,3.84,14.51,2.79,1.14,3.11,12.72
549,2850.0,PIT,PITTSBURGH INTL,Pittsburgh Int'l Airport,Airport,AEA,ALLEGHENY,PITTSBURGH,PA,Federalized/Commercial,40.491472,-80.232861,Yes,2007,1108.0,1040.0,133.0,31.0,92901.0,93107.0,0.7707,0.7143,0.7296,14.73,14.33,3.7,17.76,3.26,1.22,3.58,16.39
550,2850.0,PIT,PITTSBURGH INTL,Pittsburgh Int'l Airport,Airport,AEA,ALLEGHENY,PITTSBURGH,PA,Federalized/Commercial,40.491472,-80.232861,Yes,2008,759.0,700.0,133.0,51.0,71863.0,72058.0,0.7655,0.7052,0.7531,15.41,14.31,3.81,18.46,3.14,1.33,3.35,15.01
551,2850.0,PIT,PITTSBURGH INTL,Pittsburgh Int'l Airport,Airport,AEA,ALLEGHENY,PITTSBURGH,PA,Federalized/Commercial,40.491472,-80.232861,Yes,2009,419.0,341.0,88.0,65.0,61447.0,61411.0,0.7941,0.7378,0.7865,13.09,14.0,3.49,15.83,2.78,1.02,2.66,12.37
552,2850.0,PIT,PITTSBURGH INTL,Pittsburgh Int'l Airport,Airport,AEA,ALLEGHENY,PITTSBURGH,PA,Federalized/Commercial,40.491472,-80.232861,Yes,2010,735.0,653.0,106.0,48.0,60738.0,60748.0,0.8088,0.7386,0.7848,12.1,14.34,4.01,15.28,2.62,1.02,2.72,12.31
553,2850.0,PIT,PITTSBURGH INTL,Pittsburgh Int'l Airport,Airport,AEA,ALLEGHENY,PITTSBURGH,PA,Federalized/Commercial,40.491472,-80.232861,Yes,2011,527.0,480.0,88.0,58.0,63078.0,63037.0,0.7774,0.7329,0.7581,14.26,13.3,2.9,16.36,2.6,0.99,3.01,14.32
554,2850.0,PIT,PITTSBURGH INTL,Pittsburgh Int'l Airport,Airport,AEA,ALLEGHENY,PITTSBURGH,PA,Federalized/Commercial,40.491472,-80.232861,Yes,2012,372.0,328.0,64.0,40.0,58244.0,58161.0,0.8107,0.7727,0.7883,11.73,12.95,2.63,13.53,2.01,1.04,2.26,12.15
555,2850.0,PIT,PITTSBURGH INTL,Pittsburgh Int'l Airport,Airport,AEA,ALLEGHENY,PITTSBURGH,PA,Federalized/Commercial,40.491472,-80.232861,Yes,2013,472.0,376.0,65.0,41.0,59106.0,59132.0,0.7887,0.7231,0.7631,13.18,13.52,3.58,16.1,2.06,1.23,2.65,14.12
556,2850.0,PIT,PITTSBURGH INTL,Pittsburgh Int'l Airport,Airport,AEA,ALLEGHENY,PITTSBURGH,PA,Federalized/Commercial,40.491472,-80.232861,Yes,2014,523.0,457.0,82.0,31.0,58332.0,58291.0,0.777,0.7409,0.7498,13.76,12.42,2.37,15.3,2.21,1.21,2.8,15.1
557,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,2004,1340.0,1194.0,218.0,211.0,151115.0,148127.0,0.7543,0.6028,0.7461,15.07,23.79,8.75,22.43,3.64,2.95,4.65,14.91
558,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,2005,1915.0,1749.0,245.0,407.0,164971.0,162914.0,0.7133,0.5107,0.6936,17.38,27.58,12.17,27.8,4.4,3.9,5.72,18.4
559,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,2006,1932.0,1767.0,465.0,489.0,180139.0,178673.0,0.7182,0.4423,0.6704,18.44,32.94,17.12,33.84,4.7,3.35,5.99,20.65
560,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,2007,4102.0,4089.0,236.0,635.0,210060.0,209898.0,0.6688,0.3808,0.6298,22.68,35.76,18.94,40.51,6.63,4.01,7.21,24.92
561,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,2008,3196.0,3200.0,447.0,530.0,208347.0,207144.0,0.7343,0.5042,0.667,18.44,33.31,14.31,31.57,6.38,3.93,6.34,22.66
562,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,2009,2618.0,2728.0,307.0,375.0,201184.0,199397.0,0.7784,0.5814,0.7249,14.42,31.07,11.98,25.05,5.69,3.63,5.04,17.71
563,2458.0,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes,2010,3797.0,3849.0,234.0,401.0,192101.0,190038.0,0.7348,0.57,0.739,17.87,28.7,10.1,26.98,5.09,3.74,4.32,17.39
