,Airport,FAA REGION,Departure Cancellations,Arrival Cancellations,Departure Diversions,Arrival Diversions,departures for metric computation,arrivals for metric computation,percent on-time gate departures,percent on-time airport departures,percent on-time gate arrivals,average_gate_departure_delay,average_taxi_out_time,average taxi out delay,average airport departure delay,average airborne delay,average taxi in delay,average block delay,average gate arrival delay,Arrival Percentage,Departure Percentage,No Diversion Percentage,Overall Chance of No Problems
585,LGA,AEA,4336.0,4301.0,272.0,483.0,178701.0,178938.0,0.7996,0.5804,0.7617,12.95,24.42,11.53,22.85,5.83,2.35,3.62,14.95,0.975963741631,0.975736005954,0.995777865389,0.982492537658
586,LGA,AEA,4636.0,4658.0,215.0,434.0,180288.0,180945.0,0.7639,0.5437,0.7373,15.96,24.68,11.67,26.25,6.14,1.96,3.54,17.7,0.974257371024,0.974285587504,0.996406751321,0.981649903283
587,LGA,AEA,3408.0,3361.0,205.0,398.0,181426.0,182054.0,0.804,0.5906,0.7814,12.82,23.97,10.98,22.33,5.13,2.25,2.97,14.19,0.981538444637,0.981215481794,0.996682073292,0.986478666574
588,LGA,AEA,3311.0,3319.0,211.0,545.0,182284.0,181998.0,0.7698,0.5486,0.746,15.72,24.43,11.25,25.84,5.25,2.24,3.28,17.29,0.981763535863,0.981836036076,0.995849369445,0.986482980461
589,LGA,AEA,4672.0,4762.0,247.0,433.0,180282.0,180537.0,0.7599,0.5318,0.7498,15.75,24.61,11.21,25.92,4.79,2.34,3.19,16.47,0.973623135424,0.974085044541,0.996230797159,0.981312992375
590,SLC,ANM,1547.0,1931.0,273.0,93.0,161528.0,160765.0,0.833,0.7503,0.8062,8.75,15.88,5.03,12.78,3.08,1.53,3.73,10.23,0.987988679128,0.99042271309,0.997728774748,0.992046722322
591,SLC,ANM,1685.0,2222.0,337.0,115.0,186361.0,184974.0,0.8237,0.743,0.8195,8.99,16.25,4.8,12.77,2.94,1.84,3.07,9.47,0.987987500946,0.99095840868,0.99756554055,0.992170483392
592,SLC,ANM,1027.0,1325.0,285.0,93.0,205054.0,169156.0,0.8292,0.7278,0.8055,9.04,17.4,5.76,13.57,3.82,1.73,3.42,10.49,0.992166993781,0.994991563198,0.997979743994,0.995046100324
593,SLC,ANM,1123.0,1482.0,353.0,82.0,171576.0,169476.0,0.813,0.6974,0.7813,10.06,18.72,6.6,15.34,4.62,1.86,3.77,11.98,0.991255398995,0.993454795543,0.99744906935,0.994053087962
594,SLC,ANM,1089.0,1335.0,414.0,172.0,159347.0,157543.0,0.8369,0.7518,0.8192,9.19,18.25,5.64,13.43,3.8,1.79,3.33,10.38,0.991526123027,0.993165858159,0.996301555745,0.99366451231
595,SLC,ANM,734.0,1000.0,447.0,190.0,151233.0,149920.0,0.8558,0.7571,0.8398,7.86,18.8,5.93,12.45,4.08,2.04,3.22,8.86,0.99332977588,0.995146561928,0.995769592201,0.994748643336
596,SLC,ANM,1006.0,1431.0,483.0,241.0,147975.0,146918.0,0.8293,0.7402,0.8195,9.44,18.29,5.28,13.54,4.06,1.9,3.11,9.84,0.990259872854,0.993201554317,0.995089744416,0.992850390529
597,SLC,ANM,801.0,1145.0,387.0,163.0,139366.0,139144.0,0.8529,0.7914,0.8488,8.18,17.41,4.54,11.25,2.71,1.32,2.4,8.38,0.991771114816,0.994252543662,0.996050411116,0.994024689865
598,SLC,ANM,473.0,754.0,312.0,62.0,129026.0,129031.0,0.8691,0.8153,0.8661,7.26,17.21,4.42,10.16,1.87,1.3,2.19,7.52,0.994156443025,0.996334072203,0.997101415579,0.995863976936
599,SLC,ANM,869.0,1139.0,301.0,291.0,128090.0,127946.0,0.8408,0.7698,0.8367,9.44,18.13,5.31,13.15,2.02,1.75,2.79,9.75,0.991097806887,0.993215707706,0.995375650299,0.993229721631
600,SLC,ANM,573.0,801.0,278.0,103.0,129307.0,128941.0,0.8286,0.7866,0.8369,9.86,16.59,3.72,12.17,1.84,1.31,2.47,9.77,0.993787856461,0.995568685377,0.997049347914,0.995468629917
601,ISP,AEA,237.0,214.0,39.0,55.0,4045.0,4061.0,0.84,0.8156,0.7956,8.27,10.04,2.73,10.6,3.06,1.09,2.52,10.56,0.947303619798,0.941409147095,0.976807303232,0.955173356708
602,ISP,AEA,210.0,213.0,36.0,13.0,17364.0,17291.0,0.8102,0.7899,0.792,10.45,9.84,2.58,12.45,3.17,1.02,2.31,11.34,0.987681452779,0.98790601244,0.997172125234,0.990919863484
603,ISP,AEA,173.0,181.0,27.0,62.0,15706.0,15641.0,0.8008,0.7945,0.7896,11.63,8.59,1.33,12.39,3.62,0.59,2.11,11.93,0.988427849882,0.988985101235,0.994321625674,0.990578192264
604,ISP,AEA,175.0,166.0,26.0,34.0,15214.0,15170.0,0.8096,0.7861,0.7713,11.49,8.91,1.8,12.99,3.72,0.67,2.14,13.55,0.989057350033,0.988497436572,0.996050552923,0.991201779842
605,ISP,AEA,70.0,76.0,28.0,22.0,13736.0,12677.0,0.8058,0.7879,0.7726,11.95,8.6,1.55,13.02,2.28,0.76,1.98,13.43,0.994004890747,0.994903902155,0.996213985537,0.995040926146
606,ISP,AEA,84.0,75.0,26.0,37.0,10590.0,10593.0,0.8155,0.7973,0.7861,10.74,8.4,1.36,11.66,1.75,0.81,1.9,11.73,0.992919852733,0.992067988669,0.994051834018,0.99301322514
607,ISP,AEA,178.0,172.0,21.0,27.0,9856.0,9770.0,0.7876,0.767,0.7407,11.42,8.55,1.57,12.71,1.75,0.61,2.12,13.92,0.982395087001,0.981939935065,0.995108529502,0.986481183856
608,ISP,AEA,147.0,138.0,16.0,29.0,9556.0,9546.0,0.8036,0.7882,0.763,12.66,8.64,1.51,13.8,1.42,0.5,1.89,15.37,0.985543683218,0.984616994558,0.995288451471,0.988483043083
609,ISP,AEA,67.0,74.0,10.0,19.0,8716.0,8710.0,0.7868,0.7728,0.754,13.61,8.38,1.22,14.57,1.23,0.45,1.97,15.33,0.99150401837,0.992312987609,0.996671640078,0.993496215352
610,ISP,AEA,70.0,67.0,12.0,13.0,8344.0,8291.0,0.7572,0.7285,0.7059,13.38,8.61,1.4,14.73,1.27,0.42,2.57,16.9,0.991918948257,0.991610738255,0.996994289149,0.993507991887
611,ISP,AEA,103.0,104.0,17.0,19.0,7816.0,7776.0,0.7238,0.7033,0.6817,17.02,9.08,1.56,18.18,1.26,0.46,2.6,19.89,0.986625514403,0.986821903787,0.995382247306,0.989609888499
612,HPN,AEA,349.0,315.0,24.0,47.0,34104.0,33880.0,0.6116,0.5583,0.5732,20.8,14.22,4.88,24.1,4.3,1.73,5.73,22.43,0.990702479339,0.989766596294,0.997911273241,0.992793449624
613,HPN,AEA,320.0,281.0,14.0,41.0,33059.0,32858.0,0.5622,0.5171,0.5604,23.28,13.01,3.84,25.76,4.01,1.45,5.02,23.6,0.991448049181,0.990320336368,0.998331234735,0.993366540095
614,HPN,AEA,290.0,258.0,29.0,45.0,31937.0,32086.0,0.5494,0.5159,0.55,23.3,14.4,3.48,25.65,4.17,1.85,5.17,24.01,0.991959109892,0.990919623008,0.997688330756,0.993522354552
615,HPN,AEA,600.0,522.0,49.0,97.0,35911.0,36118.0,0.5299,0.4612,0.5136,25.84,16.01,5.23,30.62,4.67,3.07,6.97,27.16,0.985547372501,0.983292027512,0.995946077274,0.988261825763
616,HPN,AEA,346.0,295.0,36.0,97.0,31907.0,32126.0,0.5768,0.5266,0.5896,22.72,15.43,3.93,26.0,4.68,1.13,4.56,23.18,0.990817406462,0.98915598458,0.995845891962,0.991939761001
617,HPN,AEA,200.0,170.0,32.0,99.0,27647.0,27642.0,0.6116,0.5824,0.6245,20.39,13.84,2.44,22.14,3.96,0.83,4.15,20.54,0.993849938499,0.992765942055,0.995261263542,0.993959048032
618,HPN,AEA,305.0,269.0,32.0,61.0,30180.0,30438.0,0.6084,0.5779,0.6159,20.5,13.17,2.45,22.38,3.63,0.92,4.55,20.77,0.991162362836,0.989893969516,0.996931604474,0.992662645609
619,HPN,AEA,328.0,293.0,20.0,66.0,30813.0,31566.0,0.5993,0.5731,0.5965,21.64,12.73,2.39,23.32,3.87,1.2,4.67,22.31,0.99071786099,0.98935514231,0.997242661793,0.992438555031
620,HPN,AEA,171.0,145.0,19.0,84.0,31387.0,32243.0,0.6036,0.5851,0.6174,19.91,12.05,1.77,21.07,3.71,0.94,4.01,20.23,0.995502899854,0.994551884538,0.996762533396,0.995605772596
621,HPN,AEA,263.0,195.0,24.0,88.0,30725.0,31431.0,0.5824,0.53,0.5891,21.07,13.36,3.33,24.31,3.22,0.74,4.14,21.72,0.993795933951,0.991440195281,0.996396164489,0.99387743124
622,HPN,AEA,474.0,386.0,23.0,112.0,30230.0,30777.0,0.5837,0.5233,0.5846,21.29,13.75,3.53,24.89,3.39,0.99,4.6,22.3,0.987458166813,0.98432021171,0.995574278361,0.989117552295
623,OMA,ACE,232.0,203.0,47.0,29.0,9769.0,9740.0,0.781,0.7602,0.7523,12.11,10.94,2.43,13.63,2.28,0.59,2.73,13.01,0.979158110883,0.976251407514,0.992208724179,0.982539414192
624,OMA,ACE,291.0,235.0,40.0,21.0,40412.0,40238.0,0.7747,0.7399,0.7392,12.4,11.47,3.2,14.61,2.56,1.07,3.18,13.97,0.994159749491,0.992799168564,0.998487290763,0.995148736272
625,OMA,ACE,313.0,290.0,62.0,32.0,39777.0,40736.0,0.7485,0.7272,0.7197,13.87,11.13,2.23,15.44,2.06,0.86,3.27,15.25,0.992880989788,0.992131131056,0.997664973358,0.994225698067
626,OMA,ACE,587.0,522.0,84.0,51.0,41352.0,41570.0,0.7288,0.6884,0.6866,16.58,12.42,3.44,19.22,2.11,1.08,3.78,17.38,0.987442867452,0.985804797833,0.996743928029,0.989997197771
627,OMA,ACE,476.0,419.0,89.0,53.0,39881.0,39850.0,0.7488,0.7173,0.6956,15.9,12.16,2.9,17.93,2.09,0.95,3.68,16.71,0.989485570891,0.988064491863,0.996438022852,0.991329361869
628,OMA,ACE,400.0,314.0,62.0,60.0,36834.0,36758.0,0.7816,0.7462,0.7561,12.63,12.34,2.99,14.75,2.28,1.37,3.27,12.81,0.991457641874,0.989140468046,0.99668442222,0.992427510713
629,OMA,ACE,365.0,291.0,53.0,54.0,38331.0,38386.0,0.7917,0.7521,0.7558,11.94,12.12,2.8,13.91,2.56,0.77,2.84,13.08,0.992419111134,0.99047768125,0.997210527002,0.993369106462
630,OMA,ACE,401.0,358.0,43.0,50.0,37305.0,37502.0,0.8049,0.7781,0.7599,11.34,11.68,2.21,12.8,2.33,0.55,2.67,13.33,0.990453842462,0.989250770674,0.997513601668,0.992406071601
631,OMA,ACE,213.0,166.0,32.0,36.0,35067.0,35288.0,0.8177,0.7964,0.7764,10.82,11.3,1.92,12.01,1.67,0.66,2.03,12.24,0.995295851281,0.993925913252,0.998066946201,0.995762903578
632,OMA,ACE,394.0,313.0,65.0,50.0,33253.0,33594.0,0.781,0.7446,0.7274,12.8,12.27,3.0,14.78,1.61,1.07,2.88,15.16,0.990682860035,0.988151444982,0.996559307074,0.991797870697
633,OMA,ACE,498.0,447.0,63.0,72.0,33241.0,33237.0,0.766,0.7386,0.7097,13.69,11.8,2.08,15.15,2.34,0.69,3.27,16.92,0.986551132774,0.985018501248,0.995938505972,0.989169379998
634,CLE,AGL,1438.0,1498.0,173.0,131.0,122511.0,121774.0,0.8433,0.7643,0.7949,9.31,17.06,6.18,13.63,3.76,1.59,4.56,11.9,0.987698523494,0.988262278489,0.997511103834,0.991157301939
635,CLE,AGL,1207.0,1216.0,158.0,152.0,122375.0,121467.0,0.8304,0.7623,0.7798,10.15,16.84,5.44,13.91,3.36,1.91,4.38,12.72,0.989989050524,0.990136874362,0.997457369936,0.992527764941
636,CLE,AGL,1116.0,1114.0,182.0,164.0,117753.0,116801.0,0.8323,0.7866,0.7861,10.34,15.81,4.09,13.05,3.12,1.14,3.95,12.86,0.990462410425,0.990522534458,0.997049719894,0.992678221592
637,CLE,AGL,1427.0,1422.0,182.0,125.0,114795.0,114523.0,0.7907,0.7195,0.7518,12.89,16.07,4.76,16.64,3.7,1.8,4.41,14.93,0.987583280214,0.987569144998,0.997322495399,0.990824973537
638,CLE,AGL,1359.0,1306.0,178.0,156.0,111315.0,111455.0,0.8072,0.7576,0.7842,12.53,14.71,3.53,15.18,3.48,1.19,3.46,13.47,0.988282266386,0.987791402776,0.99700139157,0.991025020244
639,CLE,AGL,628.0,578.0,131.0,90.0,95317.0,95461.0,0.8599,0.8295,0.8456,8.97,13.06,2.52,10.66,3.04,0.87,2.42,9.39,0.993945171327,0.993411458607,0.997683171016,0.995013266983
640,CLE,AGL,801.0,809.0,117.0,55.0,91769.0,91615.0,0.8416,0.7968,0.8151,9.88,12.98,2.98,12.09,2.98,1.25,3.2,11.06,0.991169568302,0.991271562292,0.998124154779,0.993521761791
641,CLE,AGL,1022.0,1010.0,116.0,69.0,89033.0,89039.0,0.8135,0.778,0.7923,12.06,12.54,2.74,14.0,3.05,1.21,3.17,12.89,0.988656656072,0.98852111015,0.997922188778,0.991699985
642,CLE,AGL,654.0,666.0,98.0,57.0,85359.0,85279.0,0.8093,0.7809,0.8019,12.41,12.24,2.3,13.93,2.72,1.18,2.19,12.49,0.992190339943,0.992338242013,0.998183288599,0.994237290185
643,CLE,AGL,759.0,762.0,117.0,54.0,85240.0,84805.0,0.7837,0.7384,0.7667,14.34,12.94,3.04,16.64,2.7,1.19,2.65,15.02,0.991014680738,0.991095729704,0.997988767679,0.993366392707
644,CLE,AGL,1282.0,1280.0,124.0,74.0,60369.0,60247.0,0.7761,0.7203,0.7512,15.1,13.37,3.36,17.84,2.47,1.14,2.78,16.3,0.978754128836,0.978763935132,0.996716853485,0.984744972485
645,SWF,AEA,81.0,70.0,4.0,3.0,2734.0,2662.0,0.7008,0.6544,0.6525,16.63,12.91,3.42,18.9,3.63,0.45,4.34,18.67,0.973703981968,0.970373079737,0.997405485545,0.980494182417
646,SWF,AEA,94.0,80.0,5.0,7.0,8820.0,8666.0,0.6991,0.6776,0.6547,17.3,12.1,2.38,18.61,3.3,0.74,4.75,17.92,0.990768520655,0.989342403628,0.998627473407,0.99291279923
647,SWF,AEA,39.0,37.0,3.0,4.0,6582.0,6359.0,0.6694,0.6542,0.6141,18.78,11.91,1.92,19.73,3.38,0.67,5.72,21.09,0.994181475075,0.994074749316,0.998918167066,0.995724797152
648,SWF,AEA,120.0,103.0,19.0,21.0,9634.0,9418.0,0.7162,0.6583,0.6277,17.4,13.76,3.84,20.49,2.49,1.61,6.14,20.78,0.989063495434,0.987544114594,0.995800965778,0.990802858602
649,SWF,AEA,53.0,41.0,13.0,15.0,8096.0,7907.0,0.7456,0.7155,0.692,16.07,13.37,2.42,17.78,2.71,0.68,4.27,17.68,0.994814721133,0.993453557312,0.996500656127,0.994922978191
650,SWF,AEA,29.0,18.0,7.0,6.0,5068.0,4975.0,0.7129,0.6687,0.6476,16.71,14.65,3.02,19.2,2.84,0.75,4.93,19.37,0.996381909548,0.994277821626,0.997411132132,0.996023621102
651,SWF,AEA,67.0,54.0,5.0,12.0,4840.0,4819.0,0.7519,0.7192,0.6559,14.95,14.09,2.46,16.71,2.89,0.51,4.91,19.69,0.988794355675,0.986157024793,0.99647996687,0.99047711578
652,SWF,AEA,42.0,40.0,4.0,5.0,5546.0,5444.0,0.7034,0.6918,0.6275,17.8,13.17,1.3,18.35,2.91,0.84,4.34,20.71,0.992652461425,0.992426974396,0.998362147407,0.994480527743
653,SWF,AEA,14.0,12.0,3.0,1.0,5546.0,5474.0,0.7495,0.7467,0.6955,14.4,12.31,0.83,14.59,2.72,0.34,3.78,16.55,0.99780781878,0.997475658132,0.999274047187,0.998185841366
654,SWF,AEA,27.0,23.0,7.0,6.0,4935.0,4873.0,0.74,0.6987,0.6483,14.62,14.03,2.7,16.73,2.49,0.82,5.5,18.87,0.995280114919,0.99452887538,0.997349102773,0.995719364357
655,SWF,AEA,17.0,11.0,3.0,11.0,4863.0,4871.0,0.7027,0.6955,0.6843,16.78,12.42,0.65,17.24,2.83,0.23,4.73,17.14,0.99774173681,0.996504215505,0.997123484693,0.997123145669
656,PVD,ANE,387.0,364.0,73.0,27.0,11349.0,11393.0,0.7967,0.7554,0.7633,12.17,12.94,3.73,14.82,4.08,0.72,2.55,13.08,0.96805055736,0.965900079302,0.991205698707,0.97505211179
657,PVD,ANE,609.0,562.0,64.0,49.0,42324.0,42517.0,0.7917,0.7522,0.7621,12.52,12.12,3.41,15.03,4.14,0.88,2.97,13.36,0.986781757885,0.985611000851,0.997336193586,0.989909650774
658,PVD,ANE,439.0,403.0,69.0,40.0,38925.0,39178.0,0.7857,0.7539,0.7516,13.01,11.8,3.05,15.1,3.69,0.79,2.89,13.99,0.989713614784,0.988721901092,0.997208814002,0.991881443293
659,PVD,ANE,625.0,601.0,77.0,29.0,38544.0,38598.0,0.7536,0.711,0.705,16.41,12.15,3.32,19.15,3.75,0.94,3.1,17.67,0.984429245039,0.983784765463,0.997251821317,0.988488610606
660,PVD,ANE,379.0,344.0,73.0,31.0,34486.0,34449.0,0.778,0.7426,0.7553,14.78,12.14,3.05,17.02,3.7,0.8,2.74,14.73,0.990014223925,0.989010033057,0.996982664829,0.99200230727
661,PVD,ANE,184.0,156.0,43.0,26.0,30672.0,30647.0,0.7929,0.7594,0.7815,13.59,11.88,2.88,15.62,3.35,0.79,2.44,12.26,0.994909779097,0.994001043297,0.997749474062,0.995553432152
662,PVD,ANE,382.0,367.0,44.0,38.0,29377.0,29257.0,0.8011,0.7577,0.77,12.17,12.3,3.03,14.29,3.51,0.63,2.58,12.7,0.987455993437,0.986996630017,0.997202988027,0.990551870494
663,PVD,ANE,421.0,392.0,37.0,26.0,28435.0,28405.0,0.7802,0.7535,0.7676,14.61,12.0,2.44,16.16,3.27,0.7,2.24,13.97,0.986199612744,0.985194302796,0.997783251232,0.989725722257
664,PVD,ANE,194.0,165.0,37.0,37.0,24534.0,24491.0,0.7971,0.7779,0.7784,13.17,11.22,1.89,14.19,2.93,0.66,2.11,12.56,0.993262831244,0.992092606179,0.996981132075,0.994112189833
665,PVD,ANE,212.0,188.0,33.0,21.0,23919.0,23904.0,0.7783,0.7359,0.7522,14.17,12.02,3.14,16.49,2.62,0.69,2.47,14.02,0.992135207497,0.991136753209,0.997741672417,0.993671211041
666,PVD,ANE,256.0,235.0,44.0,21.0,22281.0,21619.0,0.7845,0.7601,0.7381,13.35,11.61,1.98,14.73,2.5,0.66,2.15,15.11,0.989129932004,0.988510390018,0.997038724374,0.991559682132
667,MDW,AGL,1056.0,1037.0,130.0,220.0,136546.0,135948.0,0.7622,0.6929,0.7793,12.15,14.68,4.98,16.23,5.06,1.36,3.58,12.19,0.992372083444,0.992266342478,0.997431136098,0.99402318734
668,MDW,AGL,1091.0,1085.0,127.0,238.0,112579.0,111764.0,0.736,0.7014,0.7829,13.25,12.51,3.47,15.98,4.62,1.2,2.72,12.11,0.99029204395,0.990309027439,0.996746054033,0.992449041807
669,MDW,AGL,1122.0,1145.0,186.0,423.0,117357.0,116732.0,0.6915,0.6492,0.7464,16.63,11.99,3.65,19.65,5.41,1.27,3.3,14.54,0.99019120721,0.990439428411,0.99479685077,0.99180916213
670,MDW,AGL,1368.0,1287.0,161.0,403.0,120640.0,120302.0,0.6962,0.6426,0.746,17.31,11.68,3.62,20.36,5.35,1.5,3.32,14.87,0.989301923493,0.988660477454,0.995318375377,0.991093592108
671,MDW,AGL,1246.0,1072.0,191.0,537.0,106786.0,106657.0,0.7314,0.6848,0.7685,15.7,11.24,3.35,18.6,3.94,1.42,2.81,13.68,0.989949089136,0.988331803795,0.993178506674,0.990486466535
672,MDW,AGL,570.0,582.0,154.0,308.0,98079.0,98051.0,0.7383,0.6853,0.8051,13.85,11.42,3.52,16.78,3.54,1.24,2.12,10.64,0.99406431347,0.994188358364,0.995288839035,0.994513836956
673,MDW,AGL,1247.0,1202.0,201.0,326.0,96524.0,96752.0,0.6838,0.6258,0.7759,16.13,11.5,3.54,19.13,3.75,1.4,2.31,12.17,0.987576484207,0.987080933239,0.994546658664,0.989734692037
674,MDW,AGL,952.0,1006.0,204.0,295.0,100892.0,101105.0,0.7121,0.6652,0.7941,15.48,11.04,2.99,17.94,2.97,1.29,2.06,11.71,0.990049948074,0.990564167625,0.995059332564,0.991891149421
675,MDW,AGL,731.0,754.0,188.0,229.0,101517.0,101590.0,0.7349,0.6928,0.8093,13.74,10.54,2.55,15.8,2.01,1.56,2.01,10.34,0.992578009647,0.992799235596,0.995893789973,0.993757011738
676,MDW,AGL,724.0,701.0,160.0,386.0,101769.0,102887.0,0.6555,0.5867,0.7417,17.63,11.68,3.86,20.96,2.28,2.38,3.25,13.92,0.993186699972,0.992885849325,0.994664217028,0.993578922108
677,MDW,AGL,2521.0,2394.0,189.0,621.0,102373.0,102609.0,0.658,0.5825,0.7283,19.25,12.37,4.25,23.11,3.79,2.29,3.88,16.4,0.976668713271,0.975374366288,0.992096867042,0.9813799822
678,BDL,ANE,426.0,368.0,70.0,26.0,52897.0,52093.0,0.8222,0.7719,0.768,10.26,13.58,3.95,13.1,2.95,0.89,3.48,12.95,0.992935711132,0.991946613229,0.998171254405,0.994351192922
679,BDL,ANE,719.0,669.0,74.0,32.0,58287.0,57128.0,0.8108,0.7668,0.7549,11.34,13.03,3.66,13.86,3.06,1.03,3.38,14.02,0.988289455258,0.987664487793,0.99816315037,0.991372364474
680,BDL,ANE,561.0,486.0,78.0,34.0,54169.0,53701.0,0.794,0.7496,0.7488,12.09,13.02,3.32,14.51,2.9,1.01,3.47,14.12,0.990949889201,0.989643523048,0.997923426347,0.992838946199
681,BDL,ANE,757.0,685.0,82.0,40.0,52603.0,52050.0,0.783,0.7305,0.7226,13.64,13.71,3.76,16.59,3.12,1.19,3.7,15.85,0.986839577329,0.985609185788,0.997668485375,0.990039082831
682,BDL,ANE,587.0,499.0,74.0,80.0,47467.0,46956.0,0.8105,0.7682,0.7525,12.27,13.56,3.32,14.74,3.39,1.08,3.46,14.4,0.989373030071,0.98763351381,0.996738082882,0.991248208921
683,BDL,ANE,347.0,314.0,79.0,52.0,39994.0,39698.0,0.8349,0.7944,0.7933,10.26,13.02,2.89,12.33,2.97,0.86,2.93,11.7,0.992090281626,0.991323698555,0.996712342519,0.9933754409
684,BDL,ANE,466.0,425.0,71.0,35.0,39685.0,39309.0,0.8154,0.7707,0.7748,10.79,13.07,3.0,12.89,3.04,0.97,3.19,12.62,0.989188226615,0.988257528033,0.997316251867,0.991587335505
685,BDL,ANE,614.0,554.0,54.0,35.0,42774.0,42628.0,0.8042,0.7676,0.7715,12.24,12.81,2.67,14.15,2.9,0.99,2.78,13.42,0.987003847237,0.985645485575,0.997915739678,0.990188357497
686,BDL,ANE,295.0,257.0,48.0,26.0,39274.0,39122.0,0.8166,0.7863,0.7832,11.2,12.4,2.33,12.77,2.34,0.76,2.43,12.46,0.993430806196,0.992488669349,0.998112148579,0.994677208041
687,BDL,ANE,364.0,331.0,45.0,17.0,38505.0,38508.0,0.7931,0.7521,0.7493,12.7,12.62,2.69,14.8,2.46,0.9,2.97,14.58,0.991404383505,0.990546682249,0.998389882228,0.99344698266
688,BDL,ANE,467.0,421.0,57.0,32.0,39279.0,39109.0,0.7953,0.7605,0.7569,12.64,12.76,2.58,14.39,2.34,0.95,2.64,14.79,0.989235214401,0.988110695282,0.997729244272,0.991691717985
689,ORD,AGL,11725.0,12579.0,700.0,648.0,485187.0,484859.0,0.7179,0.5739,0.721,17.79,20.23,9.36,25.86,3.19,3.34,5.81,19.19,0.974056375152,0.975834059857,0.997220750356,0.982370395122
690,ORD,AGL,8466.0,9199.0,665.0,518.0,473216.0,474168.0,0.7242,0.6108,0.7672,16.76,19.03,7.45,23.14,3.05,3.15,4.11,15.45,0.980599703059,0.982109649716,0.997502596624,0.986737316466
691,ORD,AGL,12915.0,13808.0,766.0,1063.0,466079.0,467039.0,0.7036,0.5881,0.71,19.66,19.33,7.75,26.29,3.56,2.82,5.59,21.15,0.970435017204,0.972290105325,0.996079809842,0.979601644124
692,ORD,AGL,16618.0,17571.0,707.0,887.0,455562.0,455118.0,0.6854,0.5769,0.6909,20.81,19.02,7.63,27.34,3.81,3.22,5.73,22.44,0.961392430095,0.963521979445,0.99649931919,0.973804576243
693,ORD,AGL,15050.0,16094.0,801.0,1027.0,431539.0,431421.0,0.7049,0.6115,0.7062,19.94,18.67,7.04,25.98,3.9,3.34,5.44,21.9,0.962695371806,0.9651248207,0.99576341893,0.974527870479
694,ORD,AGL,6827.0,7679.0,710.0,677.0,404978.0,404952.0,0.7916,0.7251,0.8063,13.25,16.78,5.13,17.31,3.65,3.84,3.6,13.39,0.981037258737,0.983142294149,0.996575012655,0.986918188514
695,ORD,AGL,7786.0,8443.0,755.0,845.0,430948.0,430618.0,0.7803,0.709,0.7938,14.09,16.26,5.05,18.26,2.48,3.31,3.54,14.33,0.980393295218,0.981932855008,0.996285833006,0.986203994411
696,ORD,AGL,11659.0,12494.0,830.0,615.0,429476.0,428779.0,0.7605,0.6827,0.7772,15.61,16.55,5.6,20.2,2.16,3.18,3.59,16.03,0.970861446106,0.972852965009,0.996632702402,0.980115704506
697,ORD,AGL,6157.0,6814.0,703.0,640.0,427374.0,427768.0,0.7707,0.6981,0.8069,14.45,16.06,4.97,18.5,1.89,3.16,2.74,13.31,0.984070804735,0.985593414667,0.996859001195,0.988841073533
698,ORD,AGL,9155.0,9999.0,709.0,709.0,425352.0,428767.0,0.7094,0.6275,0.7521,18.64,16.6,5.46,23.49,2.26,3.98,3.71,17.51,0.976679641857,0.978476649928,0.996679619585,0.98394530379
699,ORD,AGL,13454.0,14355.0,739.0,831.0,430429.0,430750.0,0.6787,0.5784,0.705,20.21,17.5,6.17,25.88,3.47,6.18,5.05,20.09,0.966674405107,0.968742812403,0.996353835846,0.977257017786
700,RFD,AGL,9.0,11.0,2.0,8.0,8649.0,8564.0,0.6907,0.6568,0.7287,13.58,7.96,2.32,15.1,2.16,0.85,4.08,13.46,0.99871555348,0.998959417274,0.998838087492,0.998837686082
701,RFD,AGL,4.0,7.0,2.0,11.0,9005.0,8979.0,0.684,0.6338,0.7453,13.41,8.53,2.35,15.39,2.31,0.77,4.57,13.18,0.999220403163,0.999555802332,0.998554270463,0.999110158653
702,RFD,AGL,5.0,2.0,0.0,5.0,8074.0,8011.0,0.6886,0.6417,0.7445,14.56,8.52,2.31,16.28,2.19,0.76,4.26,13.16,0.999750343278,0.999380728264,0.999378302767,0.999503124769
703,RFD,AGL,0.0,0.0,0.0,0.0,5094.0,5052.0,0.7899,0.7905,0.7838,10.78,10.67,0.1,10.63,1.46,0.02,1.74,10.49,1.0,1.0,1.0,1.0
704,RFD,AGL,1.0,1.0,0.0,0.0,4856.0,4762.0,0.793,0.7807,0.7934,9.76,10.51,0.48,10.22,1.24,0.03,1.46,10.22,0.9997900042,0.999794069193,1.0,0.999861357798
705,RFD,AGL,0.0,0.0,0.0,0.0,4570.0,4445.0,0.754,0.7425,0.766,12.23,11.15,0.31,12.75,1.41,0.02,1.97,11.25,1.0,1.0,1.0,1.0
706,DTW,AGL,2171.0,2315.0,252.0,190.0,252361.0,250939.0,0.8091,0.7363,0.8271,10.76,17.39,5.0,14.41,4.83,2.06,3.54,9.78,0.990774650413,0.991397244424,0.998243592291,0.993471829043
707,DTW,AGL,2513.0,2628.0,318.0,260.0,253845.0,252143.0,0.7487,0.6651,0.7947,14.04,17.9,5.39,18.32,4.72,2.36,3.28,12.24,0.989577343016,0.990100258031,0.997715360839,0.992464320629
708,DTW,AGL,1934.0,2067.0,265.0,163.0,232361.0,231634.0,0.7755,0.6902,0.789,12.29,17.89,5.2,16.43,5.16,2.29,3.94,12.27,0.991076439556,0.991676744376,0.998155152534,0.993636112155
